sku,nombre,marca,categoria,subcategoria,precio_oferta,precio_lista,precio_mayoreo,costo_usd,proveedor,clave_proveedor,stock,estado_comercial,imagen
A-SLXLMP130,"COMPUTOALLAS, toallas humedas para limpieza de gabinetes, equipo de computo y electronica. 30 Piezas.",VECTEC,gabinetes,Limpieza General,1564.58,2086.11,1408.12,48.6272439281943,CT Internacional,A,15,disponible,assets/img/SLXLMP130.webp
A-SLXLMP150,"Silijet E Plus, Segunda generación de limpiadores internos formulados a base de silicón para la limpieza y lubricación d",VECTEC,accesorios_perifericos,Limpieza General,2346.7,3128.94,2112.03,72.93558606124604,CT Internacional,A,15,disponible,assets/img/SLXLMP150.webp
A-SLXLMP170,"Silub AV, Lubricante de silicón de uso universal, formulado para facilitar la transmisión del movimiento en sistemas ele",VECTEC,accesorios_perifericos,Limpieza General,2104.79,2806.39,1894.31,65.41710665258712,CT Internacional,A,15,disponible,assets/img/SLXLMP170.webp
A-SLXLMP180,"Silijet E7 de alto poder, formulado con una combinación de poderosos solventes para la limpieza de dispositivos electrón",VECTEC,accesorios_perifericos,Limpieza General,4259.2,5678.93,3833.28,132.37592397043295,CT Internacional,A,15,disponible,assets/img/SLXLMP180.webp
A-SLXLMP230,"INJECTOR KLIN, Limpiador exclusivo de cabezales de impresora, destapa todo tipo de inyectores de cualquier marca.",VECTEC,accesorios_perifericos,Limpieza General,4769.17,6358.89,4292.25,148.2259767687434,CT Internacional,A,15,disponible,assets/img/SLXLMP230.webp
A-SLXLMP300,On-Off Cleaner Pack. Kit de 4 productos que prolongan la vida de tus equipos de cómputo y electrónica. 1.- Elimina el po,VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,8256.1,11008.13,7430.49,256.59978880675817,CT Internacional,A,15,disponible,assets/img/SLXLMP300.webp
A-SLXLMP340,"LAPTOP CLEANER, limpiador de laptops. Kit especializado en la limpieza y mantenimiento de todo tipo de laptops. Fórmula",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,5164.31,6885.74,4647.88,160.50686378035903,CT Internacional,A,15,disponible,assets/img/SLXLMP340.webp
A-SLXLMP770,IsoPro Alcohol Isopropilico SILIMEX 750300219651 de 1 litro y IsoPro Alcohol Isopropilico SILIMEX 750300219651de 500ML,VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,5299.41,7065.88,4769.47,164.7058823529412,CT Internacional,A,15,disponible,assets/img/SLXLMP770.webp
A-SLXLMP780,"Removedor de polvo ECOAIR SILIMEX q de 660ml 750300219658 . Para limpieza de EQUIPOS electrónicas, Computo, Dispositiv",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,4618.06,6157.41,4156.25,143.52941176470588,CT Internacional,A,15,disponible,assets/img/SLXLMP780.webp
A-SLXLMP670,"Kit de limpieza GAMER SILIMEX 7503018454030, Removedor de polvo 170 ml. Presión optima para no dañar componentes. Compat",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,5278.12,7037.5,4750.31,164.0443505807814,CT Internacional,A,15,disponible,assets/img/SLXLMP670.webp
A-SLXLMP680,"Silimpo Espuma limpiadora GAMER SILIMEX 7503018454139, Espuma limpiadora de superficies: Poder de limpieza, fácil expans",VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,1638.31,2184.41,1474.48,50.91869060190074,CT Internacional,A,15,disponible,assets/img/SLXLMP680.webp
A-SLXLMP690,"AEROJET 360 GAMER SILIMEX 7503018454016, Removedor de polvo: Valvula 360° en cualquier posición, Presión optima para no",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,2278.75,3038.33,2050.88,70.82365364308342,CT Internacional,A,15,disponible,assets/img/SLXLMP690.webp
A-SLXLMP700,"TOALLITAS HUMEDAS GAMER SILIMEX. Toallas húmedas: Para todo tipo de superficies, antibacteriales con aroma agradable lim",VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,1494.93,1993.24,1345.44,46.462513199577614,CT Internacional,A,15,disponible,assets/img/SLXLMP700.webp
A-SLXLMP710,"Toalla seca microfibra GAMER SILIMEX 7503018454023, Microfibras que ayudan en la limpieza externa de todo tipo de equipo",VECTEC,accesorios_perifericos,Limpieza General,934.34,1245.78,840.91,29.03907074973601,CT Internacional,A,15,disponible,assets/img/SLXLMP710.webp
A-SLXLMP720,"Caja PRO GAMER SILIMEX 7503018454191, Incluye Removedor de polvo 170 ml: Presión optima para no dañar componentes. Compa",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,10158.74,13544.98,9142.87,315.7338965153115,CT Internacional,A,15,disponible,assets/img/placeholders/acc_placeholder.jpg
A-PROLMP360,"367462 AFLOJA TODO - EXPRESS PROLICOM, Limpiador y protector de elementos metalicos, Protege, disuelve y afloja, piexzas",VECTEC,accesorios_perifericos,Limpieza Externa,830.78,1107.7,747.7,25.82051282051282,CT Internacional,A,15,disponible,assets/img/PROLMP360.webp
A-PROLMP380,"367530 AFLOJA TODO - EXPRESS PROLICOM, Limpiador y protector de elementos metalicos, Protege, disuelve y afloja, piexzas",VECTEC,accesorios_perifericos,Limpieza Externa,1400.44,1867.25,1260.4,43.52564102564103,CT Internacional,A,15,disponible,assets/img/PROLMP380.webp
A-PROLMP010,"367097 CREMA LIMPIADORA PROLICOM, Retira todo tipo de suciedad en superficies y accesorios, Ideal para computadoras, PC,",VECTEC,accesorios_perifericos,Limpieza Externa,1433.85,1911.8,1290.46,44.56410256410256,CT Internacional,A,15,disponible,assets/img/PROLMP010.webp
A-PROLMP020,"367080 LOCION LIMPIADORA PROLICOM, Para carcasas plasticas y metalicas con atomizador, de 250 ML.",VECTEC,accesorios_perifericos,Limpieza Externa,1355.47,1807.3,1219.92,42.128205128205124,CT Internacional,A,15,disponible,assets/img/PROLMP020.webp
A-PROLMP330,"367578 ESTATIC-EXPRESS PROLICOM, Limpiador antiestatico de pantallas, remueve polvo y/o huellas, ideal para lentes, cris",VECTEC,accesorios_perifericos,Limpieza Externa,1355.47,1807.3,1219.92,42.128205128205124,CT Internacional,A,15,disponible,assets/img/PROLMP330.webp
A-PROLMP030,"367059 FROTH-EXPRESS PROLICOM, Espuma antiestatica para teclados, PC y portátiles, Envase de 454 ML.",VECTEC,teclados,Limpieza Externa,2385.07,3180.1,2146.56,74.12820512820512,CT Internacional,A,15,disponible,assets/img/PROLMP030.webp
A-PROLMP150,"267219 ALCOHOL ISOPROPILICO PROLICOM, Para limpieza de equipo de cómputo y electrónica. Limpia tarjetas electrónicas y a",VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,2358.68,3144.9,2122.81,73.3076923076923,CT Internacional,A,15,disponible,assets/img/PROLMP150.webp
A-PROLMP290,"367202 ALCOHOL ISOPROPILICO PROLICOM, Para limpieza de equipo de cómputo y electrónica. Limpia tarjetas electrónicas y a",VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,1399.2,1865.6,1259.28,43.48717948717949,CT Internacional,A,15,disponible,assets/img/PROLMP290.webp
A-PROLMP300,"367226 ALCOHOL ISOPROPILICO PROLICOM, Para limpieza de equipo de cómputo y electrónica. Limpia tarjetas electrónicas y a",VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,2870.18,3826.9,2583.16,89.2051282051282,CT Internacional,A,15,disponible,assets/img/PROLMP300.webp
A-PROLMP050,"367004 AIR-EXPRESS PROLICOM, Aire comprimido con presión alta y baja de 160 a 170 Libras, remueve el polvo y la suciedad",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,3423.75,4565.0,3081.38,106.41025641025641,CT Internacional,A,15,disponible,assets/img/PROLMP050.webp
A-PROLMP055,"367585 AIR-EXPRESS PROLICOM, Aire comprimido con presión alta y baja de 160 a 170 Libras, remueve el polvo y la suciedad",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,3732.3,4976.4,3359.07,116.0,CT Internacional,A,15,disponible,assets/img/PROLMP055.webp
A-PROLMP060,"367028 LECTRO-EXPRESS PROLICOM, Limpiador antiestático y desengrasante de circuitos, no ataca el plástico, acaba con la",VECTEC,accesorios_perifericos,Limpieza Interna,2842.12,3789.5,2557.91,88.33333333333334,CT Internacional,A,15,disponible,assets/img/PROLMP060.webp
A-PROLMP070,"367042 LECTRO-EXPRESS PROLICOM, Limpiador antiestático y desengrasante de circuitos, no ataca el plástico, acaba con la",VECTEC,accesorios_perifericos,Limpieza Interna,1574.1,2098.8,1416.69,48.92307692307692,CT Internacional,A,15,disponible,assets/img/PROLMP070.webp
A-PROLMP080,"367165 TOWEL-EXPRESS PROLICOM, Toallas húmedas antiestaticas, Para pantallas de laptop y displays LCD, CD`S, DVD`S y tod",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,1093.12,1457.5,983.81,33.97435897435897,CT Internacional,A,15,disponible,assets/img/PROLMP080.webp
A-PROLMP100,"367196 LUBRI-EXPRESS PROLICOM, Limpiador y lubricante de sistemas electrónicos y sensores, Envase 170grms.",VECTEC,accesorios_perifericos,Limpieza Interna,2326.5,3102.0,2093.85,72.3076923076923,CT Internacional,A,15,disponible,assets/img/PROLMP100.webp
A-PROLMP410,"367608 SCREEN CLEANING-EXPRESS PROLICOM, Kit limpiador de pantallas, desktop, laptos y componentes. Remueve grasa, polvo",VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,4150.16,5533.55,3735.14,128.98717948717947,CT Internacional,A,15,disponible,assets/img/PROLMP410.webp
A-PROLMP390,"367394 TRIPACK DE AIR-EXPRESS PROLICOM, Aire comprimido con presión alta y baja de 160 a 170 Libras, remueve el polvo y",VECTEC,limpieza_mantenimiento,Aire Comprimido & Dusters,10273.72,13698.3,9246.35,319.3076923076923,CT Internacional,A,15,disponible,assets/img/PROLMP390.webp
A-PROLMP270,"367332 TWO PACK DE TOWEL-30 PROLICOM, 1 Towel Express húmedo Y 1 Dry Cloth Express para la limpieza de Pantallas de lapt",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,2142.52,2856.7,1928.27,66.58974358974359,CT Internacional,A,15,disponible,assets/img/PROLMP270.webp
A-PROLMP280,"367349 TWO PACK DE TOWEL-70 PROLICOM, 1 Towel Express húmedo Y 1 Dry Cloth Express para la limpieza de Pantallas de lapt",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,4946.29,6595.05,4451.66,153.73076923076923,CT Internacional,A,15,disponible,assets/img/PROLMP280.webp
A-SABLMP010,Duster 590ml. 53-0300 Utilícelo con el equipo apagado y desconectado.Uso externo e interno. Soplador envasado a 120 libr,VECTEC,accesorios_perifericos,Producto de Limpieza,2681.25,3575.0,2413.12,83.33333333333333,CT Internacional,A,15,disponible,assets/img/SABLMP010.webp
A-SABLMP020,Multisurface Cleaner 590ML 053-100. Elimina el 99.99% De Los Virus Y Bacterias - Uso externo. AntiestáticaRocíe directam,VECTEC,limpieza_mantenimiento,Limpiadores & Alcohol Isopropílico,2502.5,3336.67,2252.25,77.77777777777777,CT Internacional,A,15,disponible,assets/img/SABLMP020.webp
A-SABLMP030,Contact Cleaner 590ML 053-016. Uso interno. Utilícelo con el equipo apagado. Aplíquelo directamente a las partes interna,VECTEC,accesorios_perifericos,Producto de Limpieza,3146.0,4194.67,2831.4,97.77777777777777,CT Internacional,A,15,disponible,assets/img/SABLMP030.webp
A-SABLMP040,Removedor 590ML 053-0150. Apague el equipo antes de aplicar. Fuerte removedor para eliminar manchas y suciedades adherid,VECTEC,accesorios_perifericos,Producto de Limpieza,3635.4,4847.2,3271.86,112.9883843717001,CT Internacional,A,15,disponible,assets/img/SABLMP040.webp
A-SABLMP050,Disperse Electrónico 590ML 53-0083. No lo use en pantallas. Utílicelo en equipo electrónico. Utilicelo con el equipo apa,VECTEC,accesorios_perifericos,Producto de Limpieza,3397.58,4530.1,3057.82,105.59662090813094,CT Internacional,A,15,disponible,assets/img/SABLMP050.webp
A-ACCOVL1180,OV-S65W Adaptador de Corriente GaN 65W con puertos PD 3.0 & QC 4.0 Sin Cables (USB C + USB A) marca Ovaltech,VECTEC,accesorios_perifericos,Baterías de Respaldo,676.38,901.84,608.74,21.021978021978022,CT Internacional,A,15,disponible,assets/img/ACCOVL1180.webp
A-ACCOVL1190,OV-G165W Adaptador de Corriente GaN 165W con PD Sin Cables (3x USB C + 1x USB A) marca Ovaltech,VECTEC,accesorios_perifericos,Baterías de Respaldo,1481.82,1975.76,1333.64,46.05494505494505,CT Internacional,A,15,disponible,assets/img/ACCOVL1190.webp
A-ACCOVL1200,AC-C-65W Adaptador de Corriente TIPO C de 65W 20V/3.25A (Type C) con PD EKC-65W,VECTEC,cargadores_baterias_powerbanks,Cargadores para Laptop,295.31,393.74,265.78,9.178021978021977,CT Internacional,A,15,disponible,assets/img/ACCOVL1200.webp
A-ACCOVL1210,AC-C-90W Adaptador de Corriente TIPO C 90W 20V/4.5A (Type C) con PD EKC-90W,VECTEC,cargadores_baterias_powerbanks,Cargadores para Laptop,304.78,406.37,274.3,9.47252747252747,CT Internacional,A,15,disponible,assets/img/ACCOVL1210.webp
A-ACCOVL1220,AC-C-D130W Adaptador de Corriente TIPO C 130W 20V/6.5A (Type C) con PD EKC-D130W,VECTEC,cargadores_baterias_powerbanks,Cargadores para Laptop,586.58,782.1,527.92,18.23076923076923,CT Internacional,A,15,disponible,assets/img/ACCOVL1220.webp
A-ACCOVL1230,AC-C-D90W Adaptador de Corriente TIPO C 90W 20V/4.5A (Type C) con PD Compatible DELL EKC-D90W,VECTEC,cargadores_baterias_powerbanks,Cargadores para Laptop,424.28,565.71,381.85,13.186813186813186,CT Internacional,A,15,disponible,assets/img/ACCOVL1230.webp
A-ACCOVL1240,AC-MGSF3-140W Adaptador de Corriente 140W 3 *No incluye cable Tipo C AP3-140W,VECTEC,cargadores_baterias_powerbanks,Cargadores para Laptop,603.55,804.73,543.19,18.75824175824176,CT Internacional,A,15,disponible,assets/img/ACCOVL1240.webp
A-ACCOVL1250,AC-HPAZUL-150W Adaptador de Corriente 150W 19.5V / 7.7A (4.5*3.0) L4-150W,VECTEC,accesorios_perifericos,Baterías de Respaldo,1193.3,1591.07,1073.97,37.08791208791209,CT Internacional,A,15,disponible,assets/img/ACCOVL1250.webp
A-ACCOVL1260,OTAC-E79 Adaptador para Computadora Portátil 65W 19V-3.42A (3.0*1.1) Marca OvalTech,VECTEC,accesorios_perifericos,Estudiantes & Trabajo,677.44,903.26,609.7,21.054945054945055,CT Internacional,A,15,disponible,assets/img/ACCOVL1260.webp
A-ACCOVL1270,OTAC-E61 Adaptador para Computadora Portátil 65W 19V-3.42A (4.0*1.35) Marca OvalTech,VECTEC,accesorios_perifericos,Estudiantes & Trabajo,237.6,316.8,213.84,7.384615384615384,CT Internacional,A,15,disponible,assets/img/ACCOVL1270.webp
A-ACCOVL010,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E50, Compatible con HP, Compaq , Pavilion , Pres",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,366.05,488.07,329.44,11.3768315018315,CT Internacional,A,15,disponible,assets/img/ACCOVL010.webp
A-ACCOVL020,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E52, Compatible con DELL, con cable de 19.5V/4.62",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,437.37,583.16,393.63,13.593406593406591,CT Internacional,A,15,disponible,assets/img/ACCOVL020.webp
A-ACCOVL730,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E74D 19.5V/2.31AH para DELL, Dell XPS 13 9343-414",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,422.52,563.36,380.27,13.131868131868131,CT Internacional,A,15,disponible,assets/img/ACCOVL730.webp
A-ACCOVL380,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E74, Compatible con Samsung de 19V / 2.31 AH",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,455.4,607.2,409.86,14.153846153846155,CT Internacional,A,15,disponible,assets/img/ACCOVL380.webp
A-ACCOVL030,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E51, Compatible con ACER, ASUS, COMPAQ, DELL, FUJ",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,383.62,511.5,345.26,11.923076923076922,CT Internacional,A,15,disponible,assets/img/ACCOVL030.webp
A-ACCOVL040,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E53, Compatible con HP, familias Pavilion, Busine",VECTEC,accesorios_perifericos,Corporativa & ThinkPad,397.77,530.36,357.99,12.362637362637361,CT Internacional,A,15,disponible,assets/img/ACCOVL040.webp
A-ACCOVL050,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E56, Compatible con ACER, DELL, GATEWAY, con cabl",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,337.31,449.74,303.58,10.483516483516482,CT Internacional,A,15,disponible,assets/img/ACCOVL050.webp
A-ACCOVL060,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E59, Compatible con SONY, con cable de 19.5V/4.7A",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,444.08,592.11,399.67,13.802197802197803,CT Internacional,A,15,disponible,assets/img/ACCOVL060.webp
A-ACCOVL070,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E64, Compatible con Compaq Mini, con cable de 19V",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,335.89,447.86,302.3,10.43956043956044,CT Internacional,A,15,disponible,assets/img/ACCOVL070.webp
A-ACCOVL080,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E55, Compatible con ACER, FUJITSU, E-MACHINE, GAT",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,388.93,518.57,350.04,12.087912087912088,CT Internacional,A,15,disponible,assets/img/ACCOVL080.webp
A-ACCOVL090,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E57, Compatible con LENOVO, IBM, con cable de 20V",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,392.47,523.29,353.22,12.197802197802197,CT Internacional,A,15,disponible,assets/img/ACCOVL090.webp
A-ACCOVL100,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E58, Compatible con IBM, TOSHIBA, con cable de 15",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,365.95,487.93,329.36,11.373626373626372,CT Internacional,A,15,disponible,assets/img/ACCOVL100.webp
A-ACCOVL170,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E66, Compatible con LENOVO: IdeaPad S10, IdeaPad",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,297.0,396.0,267.3,9.230769230769232,CT Internacional,A,15,disponible,assets/img/ACCOVL170.webp
A-ACCOVL290,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E71, Compatible con Samsung",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,338.37,451.16,304.53,10.516483516483516,CT Internacional,A,15,disponible,assets/img/ACCOVL290.webp
A-ACCOVL300,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E70, Compatible con Samsung",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,401.65,535.54,361.49,12.483516483516482,CT Internacional,A,15,disponible,assets/img/ACCOVL300.webp
A-ACCOVL330,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E72, Compatible con Acer",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,313.97,418.63,282.57,9.758241758241759,CT Internacional,A,15,disponible,assets/img/ACCOVL330.webp
A-ACCOVL350,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E73, Compatible con SAMSUNG: NP200B4A-A01US, Seri",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,409.08,545.44,368.17,12.714285714285714,CT Internacional,A,15,disponible,assets/img/ACCOVL350.webp
A-ACCOVL390,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E76 Adaptador para Computadora Portatil 19.5V/4.6",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,412.27,549.69,371.04,12.813186813186812,CT Internacional,A,15,disponible,assets/img/ACCOVL390.webp
A-ACCOVL400,"Adaptador de corriente para computadora portátil, marca OVALTECH. OTAC-E77 65w Adaptador para Computadora Portatil 20V/3",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,455.4,607.2,409.86,14.153846153846155,CT Internacional,A,15,disponible,assets/img/ACCOVL400.webp
A-ACCOVL420,"Adaptador de corriente para computadora portátil marca OVALTECH OTAC-E78, Compatible con Lenovo 20V/4.5AH C/Blister + US",VECTEC,accesorios_perifericos,Estudiantes & Trabajo,455.08,606.77,409.57,14.143772893772894,CT Internacional,A,15,disponible,assets/img/ACCOVL420.webp
